geo_neighborhood,building_type,owner_class,class_parcels,class_units,parcels,units,parcel_share,unit_share,suppressed
19131,large_mf,llc,12,1102,28,2408,0.42857142857142855,0.457641196013289,false
19103,condo_unit,estate,1,1,4529,4529,0.00022079929344226098,0.00022079929344226098,false
19130,condo_unit,individual,3191,3191,3563,3563,0.8955936008981196,0.8955936008981196,false
19140,mixed_use_res,corp,45,45,698,698,0.06446991404011461,0.06446991404011461,false
19106,condo_unit,lender_reo,3,3,4204,4204,0.0007136060894386299,0.0007136060894386299,false
19152,condo_unit,corp,3,3,321,321,0.009345794392523364,0.009345794392523364,false
19114,mixed_use_res,partnership,2,2,10,10,0.2,0.2,false
19119,condo_unit,trust,10,10,333,333,0.03003003003003003,0.03003003003003003,false
19146,mixed_use_res,unknown,16,16,467,467,0.034261241970021415,0.034261241970021415,false
19116,sfr_1_4,lender_reo,4,4,8956,10344,0.00044662795891022776,0.0003866976024748647,false
19123,condo_unit,individual,1445,1445,1770,1770,0.8163841807909604,0.8163841807909604,false
19143,large_mf,individual,3,153,13,712,0.23076923076923078,0.2148876404494382,false
19150,small_mf,corp,2,10,12,60,0.16666666666666666,0.16666666666666666,false
19152,small_mf,partnership,4,20,58,290,0.06896551724137931,0.06896551724137931,false
19148,small_mf,unknown,4,20,44,220,0.09090909090909091,0.09090909090909091,false
19148,sfr_1_4,unknown,117,151,19408,20486,0.006028441879637263,0.007370887435321683,false
19139,small_mf,individual,40,200,151,755,0.26490066225165565,0.26490066225165565,false
19126,mixed_use_res,corp,4,4,73,73,0.0547945205479452,0.0547945205479452,false
19134,mixed_use_res,individual,579,579,849,849,0.6819787985865724,0.6819787985865724,false
