geo_neighborhood,building_type,owner_class,class_parcels,class_units,parcels,units,parcel_share,unit_share,suppressed
QN0707,sfr_1_4,trust,78,193,818,1889,0.09535452322738386,0.10217046056114346,false
SI0304,other_res,corp,1,0,27,6,,,true
BK1503,other_res,llc,2,3,30,7,,,true
BX0201,large_mf,corp,1,215,48,2131,0.020833333333333332,0.10089160018770531,false
MN0302,large_mf,llc,26,1088,47,2591,0.5531914893617021,0.41991509069857197,false
QN0706,mixed_use_res,corp,5,10,53,144,0.09433962264150944,0.06944444444444445,false
SI0104,large_mf,individual,2,416,23,2203,0.08695652173913043,0.18883340898774398,false
BX1102,sfr_1_4,llc,216,520,3378,6060,0.06394316163410302,0.0858085808580858,false
MN0101,large_mf,partnership,1,82,33,10742,0.030303030303030304,0.007633587786259542,false
BK1403,sfr_1_4,corp,27,54,4771,6689,0.005659190945294487,0.008072955598744207,false
QN0903,small_mf,individual,6,38,23,172,0.2608695652173913,0.22093023255813954,false
QN0202,large_mf,individual,8,454,126,7314,0.06349206349206349,0.06207273721629751,false
BK1204,large_mf,corp,3,162,36,1781,0.08333333333333333,0.09096013475575519,false
MN1201,sfr_1_4,corp,16,39,173,410,0.09248554913294797,0.0951219512195122,false
BK1501,large_mf,llc,34,2241,59,3620,0.576271186440678,0.619060773480663,false
QN0701,mixed_use_res,unknown,6,17,166,556,0.03614457831325301,0.030575539568345324,false
BK0702,other_res,unknown,1,2,21,29,0.047619047619047616,0.06896551724137931,false
MN0802,other_res,llc,2,2,22,33,0.09090909090909091,0.06060606060606061,false
QN0202,small_mf,unknown,10,83,465,3266,0.021505376344086023,0.025413349663196572,false
BK0801,sfr_1_4,trust,102,242,897,2190,0.11371237458193979,0.11050228310502283,false
BK0202,small_mf,unknown,1,8,86,739,0.011627906976744186,0.010825439783491205,false
SI0101,small_mf,individual,13,77,54,467,0.24074074074074073,0.16488222698072805,false
BK0502,condo_unit,individual,3,32,4,35,0.75,0.9142857142857143,false
SI0304,sfr_1_4,corp,62,94,11143,15492,0.005564031230368842,0.006067647818228763,false
QN1303,other_res,llc,3,4,16,15,0.1875,0.26666666666666666,false
MN0401,mixed_use_res,llc,253,9073,513,19808,0.49317738791423,0.458047253634895,false
SI0104,other_res,individual,4,4,7,8,,,true
BK0703,condo_unit,llc,3,13,21,244,0.14285714285714285,0.05327868852459016,false
BK1703,mixed_use_res,unknown,9,126,325,1514,0.027692307692307693,0.083223249669749,false
QN0502,small_mf,llc,644,4258,1219,7794,0.5283018867924528,0.546317680266872,false
MN0202,sfr_1_4,llc,76,134,145,256,0.5241379310344828,0.5234375,false
BX1201,mixed_use_res,trust,3,14,234,2257,0.01282051282051282,0.006202924235711121,false
MN0101,large_mf,corp,2,623,33,10742,0.06060606060606061,0.05799664866877676,false
MN0303,mixed_use_res,unknown,99,1843,924,15272,0.10714285714285714,0.12067836563645888,false
QN0601,condo_unit,llc,1,112,13,830,0.07692307692307693,0.13493975903614458,false
BX1103,small_mf,unknown,2,14,26,163,0.07692307692307693,0.08588957055214724,false
BK0503,mixed_use_res,trust,10,22,252,2760,0.03968253968253968,0.007971014492753623,false
SI0104,large_mf,unknown,6,692,23,2203,0.2608695652173913,0.3141171130276895,false
MN1202,mixed_use_res,llc,129,5288,227,9502,0.5682819383259912,0.5565144180172595,false
BK0203,large_mf,hdfc,5,300,28,2366,0.17857142857142858,0.12679628064243448,false
QN0901,condo_unit,individual,5,84,9,264,0.5555555555555556,0.3181818181818182,false
BX0102,condo_unit,unknown,1,265,7,571,0.14285714285714285,0.46409807355516636,false
BK1803,mixed_use_res,individual,112,208,227,424,0.4933920704845815,0.49056603773584906,false
BK0502,sfr_1_4,estate,1,2,3977,7756,0.00025144581342720644,0.00025786487880350697,false
BX0802,sfr_1_4,individual,446,752,538,926,0.828996282527881,0.8120950323974082,false
BX1002,sfr_1_4,corp,82,169,7355,12021,0.01114887831407206,0.014058730554862325,false
BK0702,condo_unit,individual,53,470,96,748,0.5520833333333334,0.6283422459893048,false
QN0905,other_res,corp,2,4,5,7,,,true
QN0905,small_mf,llc,14,143,31,299,0.45161290322580644,0.4782608695652174,false
QN0502,condo_unit,llc,10,49,27,291,0.37037037037037035,0.16838487972508592,false
QN0601,large_mf,partnership,4,371,31,2295,0.12903225806451613,0.1616557734204793,false
QN1002,mixed_use_res,llc,58,104,146,263,0.3972602739726027,0.39543726235741444,false
QN0702,sfr_1_4,unknown,46,67,6178,8190,0.007445775331822596,0.008180708180708181,false
QN0101,large_mf,unknown,5,124,80,3301,0.0625,0.03756437443199031,false
QN1101,sfr_1_4,individual,6880,8868,8026,10569,0.8572140543234488,0.8390576213454443,false
BK0401,coop_building,hdfc,4,59,6,69,0.6666666666666666,0.855072463768116,false
QN1201,condo_unit,llc,3,406,5,418,0.6,0.9712918660287081,false
BK0103,small_mf,individual,23,159,100,764,0.23,0.2081151832460733,false
QN0805,small_mf,individual,9,59,49,382,0.1836734693877551,0.1544502617801047,false
MN0401,large_mf,hdfc,4,485,155,12357,0.025806451612903226,0.03924900865905964,false
BK0401,other_res,corp,2,1,8,9,,,true
BX0302,other_res,corp,1,1,1,1,,,true
MN0802,large_mf,unknown,10,543,60,2345,0.16666666666666666,0.23155650319829424,false
QN0903,large_mf,corp,1,36,4,172,0.25,0.20930232558139536,false
BK0901,other_res,llc,1,1,7,8,,,true
BK1302,small_mf,unknown,1,6,82,571,0.012195121951219513,0.010507880910683012,false
QN1303,sfr_1_4,individual,10031,12179,10963,13419,0.9149867736933321,0.9075937104106118,false
BK0902,sfr_1_4,unknown,25,41,2728,4928,0.009164222873900294,0.008319805194805194,false
MN0902,coop_building,hdfc,10,277,24,591,0.4166666666666667,0.4686971235194585,false
BK0701,condo_unit,individual,49,598,70,902,0.7,0.6629711751662971,false
QN0903,other_res,corp,1,1,4,5,,,true
BK1401,sfr_1_4,lender_reo,4,7,1401,2295,0.0028551034975017845,0.0030501089324618735,false
BK1204,coop_building,coop_corp,16,1522,16,1522,1.0,1.0,false
BX1202,other_res,individual,4,1,11,9,,,true
BX0901,small_mf,corp,16,170,153,1393,0.10457516339869281,0.12203876525484565,false
SI0202,other_res,llc,1,1,22,23,0.045454545454545456,0.043478260869565216,false
BX0702,large_mf,hdfc,18,1199,310,14209,0.05806451612903226,0.08438313744809628,false
SI0104,small_mf,trust,2,11,47,346,0.0425531914893617,0.031791907514450865,false
QN0803,sfr_1_4,trust,395,469,3552,4319,0.11120495495495496,0.1085899513776337,false
QN0805,sfr_1_4,llc,158,332,3172,5173,0.04981084489281211,0.06417939300212643,false
QN0301,sfr_1_4,lender_reo,3,5,5591,11008,0.0005365766410302271,0.00045421511627906976,false
BX0903,large_mf,corp,6,370,30,2471,0.2,0.14973694860380413,false
QN0401,small_mf,llc,106,874,242,1981,0.4380165289256198,0.44119131751640583,false
BK1202,mixed_use_res,coop_corp,2,0,1139,3863,0.001755926251097454,0.0,false
BX0101,large_mf,unknown,6,288,107,5956,0.056074766355140186,0.048354600402955,false
QN1402,small_mf,corp,4,37,25,209,0.16,0.17703349282296652,false
BK0703,small_mf,coop_corp,1,6,325,2490,0.003076923076923077,0.0024096385542168677,false
MN0901,mixed_use_res,llc,32,1066,54,2008,0.5925925925925926,0.5308764940239044,false
BX0902,other_res,llc,4,2,9,4,,,true
BX0701,large_mf,hdfc,17,667,214,9375,0.0794392523364486,0.07114666666666666,false
QN1205,other_res,unknown,1,1,11,14,0.09090909090909091,0.07142857142857142,false
QN1104,sfr_1_4,individual,2516,3020,2981,3609,0.8440120764844012,0.8367968966472707,false
BX0502,large_mf,partnership,7,352,245,12528,0.02857142857142857,0.0280970625798212,false
BK1201,large_mf,llc,21,633,59,2210,0.3559322033898305,0.2864253393665158,false
BK1402,large_mf,llc,84,4003,130,6612,0.6461538461538462,0.6054143980641258,false
QN1104,large_mf,corp,4,676,4,676,1.0,1.0,false
MN0402,condo_unit,corp,1,6,29,1594,0.034482758620689655,0.0037641154328732747,false
BX0101,large_mf,hdfc,22,1325,107,5956,0.205607476635514,0.22246474143720618,false
BK1501,mixed_use_res,individual,123,335,592,1820,0.20777027027027026,0.18406593406593408,false
QN0501,sfr_1_4,trust,446,815,7575,13525,0.05887788778877888,0.06025878003696858,false
BK1702,sfr_1_4,unknown,37,54,4620,7137,0.008008658008658008,0.007566204287515763,false
BX0603,large_mf,hdfc,18,713,144,5400,0.125,0.13203703703703704,false
BK0103,mixed_use_res,trust,51,199,387,4533,0.13178294573643412,0.04390028678579307,false
MN0303,condo_unit,individual,30,303,46,556,0.6521739130434783,0.5449640287769785,false
BK1501,small_mf,llc,35,264,81,640,0.43209876543209874,0.4125,false
SI0101,mixed_use_res,unknown,2,3,129,726,0.015503875968992248,0.004132231404958678,false
BX1203,other_res,individual,7,6,11,10,0.6363636363636364,0.6,false
BX0603,mixed_use_res,unknown,13,111,268,4093,0.048507462686567165,0.027119472269728804,false
BK1204,other_res,unknown,1,2,16,26,0.0625,0.07692307692307693,false
QN0901,sfr_1_4,trust,115,174,1303,2065,0.08825786646201074,0.08426150121065375,false
BK0501,mixed_use_res,hdfc,6,820,432,2854,0.013888888888888888,0.28731604765241764,false
QN0402,condo_unit,unknown,2,36,29,396,0.06896551724137931,0.09090909090909091,false
QN0803,other_res,llc,2,3,4,6,,,true
QN0104,condo_unit,individual,4,39,4,39,1.0,1.0,false
BK0601,small_mf,corp,46,367,475,3778,0.0968421052631579,0.09714134462678665,false
BK1402,sfr_1_4,corp,21,42,2377,3642,0.008834665544804375,0.011532125205930808,false
BK1501,sfr_1_4,trust,608,1104,5463,9796,0.11129416071755446,0.11269906084115966,false
BX1002,mixed_use_res,corp,29,165,129,525,0.2248062015503876,0.3142857142857143,false
MN0203,coop_building,hdfc,3,60,178,5960,0.016853932584269662,0.010067114093959731,false
BX0601,large_mf,llc,34,1654,73,4020,0.4657534246575342,0.41144278606965173,false
MN0202,large_mf,partnership,1,30,42,1795,0.023809523809523808,0.016713091922005572,false
BK1803,mixed_use_res,trust,15,23,227,424,0.06607929515418502,0.054245283018867926,false
QN0705,sfr_1_4,trust,417,648,4380,7098,0.09520547945205479,0.09129332206255283,false
MN0201,coop_building,coop_corp,164,2108,168,2155,0.9761904761904762,0.9781902552204176,false
QN0302,small_mf,llc,12,78,27,167,0.4444444444444444,0.46706586826347307,false
BX0501,coop_building,hdfc,4,96,9,399,0.4444444444444444,0.24060150375939848,false
QN0707,large_mf,llc,50,3894,74,5915,0.6756756756756757,0.6583262890955198,false
MN0701,other_res,llc,1,0,3,2,,,true
BK1102,sfr_1_4,unknown,15,35,3205,6908,0.0046801872074883,0.00506658946149392,false
MN0701,small_mf,unknown,36,377,254,2436,0.14173228346456693,0.15476190476190477,false
BK1202,other_res,llc,15,20,88,132,0.17045454545454544,0.15151515151515152,false
BX0904,other_res,llc,1,1,1,1,,,true
QN0301,other_res,trust,1,3,5,6,,,true
QN1304,sfr_1_4,lender_reo,7,7,5145,5729,0.0013605442176870747,0.0012218537266538664,false
BX0202,sfr_1_4,unknown,1,2,855,1956,0.0011695906432748538,0.0010224948875255625,false
MN0303,small_mf,estate,1,6,362,3808,0.0027624309392265192,0.0015756302521008404,false
BX0303,mixed_use_res,individual,20,933,123,4574,0.16260162601626016,0.2039790118058592,false
BX1203,small_mf,partnership,1,5,167,1268,0.005988023952095809,0.003943217665615142,false
BK1403,mixed_use_res,individual,86,317,328,2214,0.2621951219512195,0.14317976513098465,false
BK0703,sfr_1_4,llc,250,629,2774,6516,0.09012256669069935,0.0965316144874156,false
BK1801,large_mf,llc,23,1567,32,1952,0.71875,0.8027663934426229,false
MN0901,large_mf,unknown,5,292,37,2810,0.13513513513513514,0.10391459074733096,false
SI0301,condo_unit,unknown,1,19,2,49,0.5,0.3877551020408163,false
MN0301,mixed_use_res,trust,7,52,633,10815,0.011058451816745656,0.004808136846971798,false
BK0302,small_mf,unknown,49,423,879,6752,0.055745164960182024,0.06264810426540285,false
QN0804,sfr_1_4,unknown,19,23,3107,3509,0.006115223688445446,0.006554573952693075,false
QN0105,small_mf,trust,3,18,86,609,0.03488372093023256,0.029556650246305417,false
BK0301,sfr_1_4,individual,3167,7707,4576,11536,0.6920891608391608,0.6680825242718447,false
QN0402,sfr_1_4,corp,98,271,3555,8998,0.027566807313642756,0.030117803956434763,false
QN1305,sfr_1_4,llc,138,208,6162,7438,0.022395326192794548,0.02796450658779242,false
BX0402,small_mf,corp,17,156,57,589,0.2982456140350877,0.26485568760611206,false
QN0704,other_res,llc,2,2,15,7,,,true
BK1403,condo_unit,corp,1,18,22,338,0.045454545454545456,0.05325443786982249,false
QN1101,other_res,trust,1,2,1,2,,,true
MN0401,sfr_1_4,partnership,2,6,218,465,0.009174311926605505,0.012903225806451613,false
QN0601,condo_unit,unknown,3,260,13,830,0.23076923076923078,0.3132530120481928,false
QN1304,sfr_1_4,individual,4587,5119,5145,5729,0.8915451895043732,0.8935241752487345,false
BK0203,condo_unit,individual,35,313,50,959,0.7,0.32638164754953075,false
QN0903,sfr_1_4,individual,2842,4808,3220,5556,0.8826086956521739,0.865370770338373,false
BX1001,small_mf,unknown,4,32,72,564,0.05555555555555555,0.05673758865248227,false
MN0301,large_mf,llc,6,145,29,1037,0.20689655172413793,0.1398264223722276,false
SI0101,sfr_1_4,lender_reo,3,6,2208,3594,0.001358695652173913,0.001669449081803005,false
MN1102,mixed_use_res,unknown,48,678,491,7424,0.09775967413441955,0.09132543103448276,false
MN0603,small_mf,trust,2,12,108,1011,0.018518518518518517,0.011869436201780416,false
QN0706,sfr_1_4,lender_reo,1,1,4099,6580,0.00024396194193705782,0.00015197568389057752,false
BK0703,large_mf,unknown,1,41,30,891,0.03333333333333333,0.04601571268237935,false
MN0901,coop_building,coop_corp,44,3236,47,3327,0.9361702127659575,0.9726480312593928,false
BK0202,small_mf,coop_corp,1,8,86,739,0.011627906976744186,0.010825439783491205,false
MN0202,small_mf,partnership,2,24,86,715,0.023255813953488372,0.033566433566433566,false
BK0602,small_mf,partnership,1,8,551,4630,0.0018148820326678765,0.0017278617710583153,false
BX0403,small_mf,unknown,2,34,67,731,0.029850746268656716,0.046511627906976744,false
MN0303,condo_unit,corp,1,41,46,556,0.021739130434782608,0.0737410071942446,false
MN1001,mixed_use_res,individual,57,1695,285,6308,0.2,0.26870640456563094,false
MN0602,sfr_1_4,corp,6,14,105,193,0.05714285714285714,0.07253886010362694,false
MN0501,mixed_use_res,trust,1,0,370,13543,0.002702702702702703,0.0,false
BK1303,sfr_1_4,trust,127,273,1121,2472,0.11329170383586083,0.1104368932038835,false
BK1402,coop_building,hdfc,4,102,37,2665,0.10810810810810811,0.03827392120075047,false
BK0501,other_res,individual,29,29,39,45,0.7435897435897436,0.6444444444444445,false
BK0503,sfr_1_4,lender_reo,19,47,4379,9160,0.004338890157570221,0.005131004366812227,false
MN0802,sfr_1_4,corp,33,54,825,1103,0.04,0.04895738893925657,false
BK1502,coop_building,coop_corp,20,1587,20,1587,1.0,1.0,false
BX0201,other_res,unknown,1,1,2,2,,,true
BK0902,condo_unit,corp,2,45,57,600,0.03508771929824561,0.075,false
BX0803,other_res,corp,1,1,12,5,,,true
QN0704,condo_unit,unknown,6,112,22,591,0.2727272727272727,0.1895093062605753,false
BK0702,mixed_use_res,trust,19,62,668,3476,0.02844311377245509,0.017836593785960874,false
MN1101,sfr_1_4,trust,6,12,55,144,0.10909090909090909,0.08333333333333333,false
BK0801,sfr_1_4,unknown,16,40,897,2190,0.017837235228539576,0.0182648401826484,false
BK1201,sfr_1_4,unknown,12,28,1602,4068,0.00749063670411985,0.00688298918387414,false
QN0401,large_mf,hdfc,1,83,113,7704,0.008849557522123894,0.010773624091381101,false
BK1501,large_mf,corp,9,481,59,3620,0.15254237288135594,0.13287292817679558,false
QN0804,small_mf,individual,2,24,6,52,0.3333333333333333,0.46153846153846156,false
QN0802,other_res,individual,1,0,3,2,,,true
BX0301,large_mf,llc,31,889,110,4679,0.2818181818181818,0.1899978627911947,false
QN0602,coop_building,coop_corp,168,18741,169,18985,0.9940828402366864,0.9871477482222808,false
SI0107,small_mf,llc,8,69,11,87,0.7272727272727273,0.7931034482758621,false
MN1102,large_mf,individual,6,761,128,7687,0.046875,0.09899830883309484,false
BX0601,coop_building,hdfc,5,184,10,286,0.5,0.6433566433566433,false
QN0705,mixed_use_res,trust,5,8,196,1122,0.025510204081632654,0.0071301247771836,false
BK1803,condo_unit,llc,1,27,27,933,0.037037037037037035,0.028938906752411574,false
QN1103,large_mf,corp,1,67,4,302,0.25,0.22185430463576158,false
BK0901,other_res,partnership,1,2,7,8,,,true
BK0104,small_mf,trust,18,104,804,5674,0.022388059701492536,0.018329221008107157,false
BK0902,small_mf,individual,34,228,217,1867,0.15668202764976957,0.12212104981253348,false
BX0402,large_mf,corp,15,843,131,7482,0.11450381679389313,0.11267040898155574,false
BX0102,sfr_1_4,hdfc,2,7,803,1674,0.0024906600249066002,0.004181600955794504,false
BK0601,sfr_1_4,unknown,43,120,3993,9824,0.01076884547958928,0.012214983713355049,false
MN0402,large_mf,hdfc,5,409,193,9703,0.025906735751295335,0.0421519117798619,false
BK0701,sfr_1_4,unknown,22,43,2634,5057,0.008352315869400152,0.008503065058334982,false
QN0706,sfr_1_4,trust,345,527,4099,6580,0.08416686996828494,0.08009118541033435,false
QN0704,other_res,trust,1,0,15,7,,,true
MN0102,mixed_use_res,trust,8,21,424,8933,0.018867924528301886,0.002350833986342774,false
BK1203,large_mf,trust,2,113,77,4029,0.025974025974025976,0.028046661702655747,false
BK0301,large_mf,individual,3,105,117,5286,0.02564102564102564,0.019863791146424517,false
BX0703,small_mf,individual,10,81,56,459,0.17857142857142858,0.17647058823529413,false
MN0501,sfr_1_4,individual,3,10,6,18,0.5,0.5555555555555556,false
BX1104,large_mf,hdfc,3,230,87,5806,0.034482758620689655,0.03961419221495005,false
QN0904,sfr_1_4,corp,40,79,3262,6291,0.012262415695892091,0.012557621999682085,false
BK0202,sfr_1_4,partnership,2,3,788,1675,0.0025380710659898475,0.001791044776119403,false
QN0302,sfr_1_4,individual,3720,6274,4274,7367,0.8703790360318203,0.8516356725940003,false
BK1803,mixed_use_res,llc,74,156,227,424,0.32599118942731276,0.36792452830188677,false
BK1202,small_mf,partnership,1,6,211,1567,0.004739336492890996,0.0038289725590299937,false
QN0905,coop_building,coop_corp,4,934,4,934,1.0,1.0,false
MN0901,mixed_use_res,hdfc,1,23,54,2008,0.018518518518518517,0.011454183266932271,false
BK0702,coop_building,coop_corp,14,520,15,536,0.9333333333333333,0.9701492537313433,false
SI0301,other_res,unknown,1,1,13,14,0.07692307692307693,0.07142857142857142,false
BK0602,condo_unit,hdfc,1,0,356,2417,0.0028089887640449437,0.0,false
BK1403,condo_unit,individual,16,186,22,338,0.7272727272727273,0.5502958579881657,false
QN0202,mixed_use_res,corp,37,448,247,2945,0.14979757085020243,0.15212224108658742,false
BK1702,large_mf,corp,4,112,42,4021,0.09523809523809523,0.027853767719472768,false
MN1203,large_mf,individual,2,113,184,7871,0.010869565217391304,0.014356498538940414,false
BK1703,small_mf,individual,61,399,217,1732,0.28110599078341014,0.23036951501154734,false
BK1803,condo_unit,individual,24,851,27,933,0.8888888888888888,0.9121114683815649,false
MN0602,coop_building,coop_corp,82,6062,84,6080,0.9761904761904762,0.9970394736842105,false
BK1704,mixed_use_res,trust,10,17,225,1516,0.044444444444444446,0.011213720316622692,false
QN0802,small_mf,unknown,1,8,17,123,0.058823529411764705,0.06504065040650407,false
QN0501,large_mf,llc,1,44,4,171,0.25,0.2573099415204678,false
BK1202,large_mf,trust,1,27,93,3968,0.010752688172043012,0.006804435483870968,false
SI0102,sfr_1_4,trust,81,129,2375,3437,0.034105263157894736,0.03753273203375036,false
BX1104,sfr_1_4,individual,993,2065,1171,2506,0.8479931682322801,0.8240223463687151,false
BK1704,small_mf,partnership,1,16,129,995,0.007751937984496124,0.016080402010050253,false
BK1303,condo_unit,individual,34,891,45,1208,0.7555555555555555,0.7375827814569537,false
BK1801,other_res,individual,8,7,15,17,0.5333333333333333,0.4117647058823529,false
BK0103,small_mf,trust,10,77,100,764,0.1,0.10078534031413612,false
QN1305,sfr_1_4,trust,458,541,6162,7438,0.07432651736449204,0.0727346060769024,false
BX0101,other_res,hdfc,1,4,11,14,0.09090909090909091,0.2857142857142857,false
BK1103,large_mf,unknown,11,511,68,3438,0.16176470588235295,0.1486329261198371,false
BX0702,sfr_1_4,llc,103,227,535,1073,0.1925233644859813,0.21155638397017706,false
MN0401,mixed_use_res,unknown,70,2422,513,19808,0.1364522417153996,0.12227382875605816,false
MN0303,small_mf,coop_corp,1,6,362,3808,0.0027624309392265192,0.0015756302521008404,false
BK0203,mixed_use_res,trust,4,10,244,7868,0.01639344262295082,0.0012709710218607015,false
QN1302,mixed_use_res,unknown,4,8,65,108,0.06153846153846154,0.07407407407407407,false
QN0402,condo_unit,corp,3,35,29,396,0.10344827586206896,0.08838383838383838,false
MN1201,large_mf,individual,3,141,339,12836,0.008849557522123894,0.010984730445621689,false
SI0304,small_mf,corp,1,11,2,18,0.5,0.6111111111111112,false
QN0503,small_mf,trust,11,68,194,1232,0.05670103092783505,0.05519480519480519,false
SI0103,condo_unit,individual,5,344,9,508,0.5555555555555556,0.6771653543307087,false
BK1704,large_mf,hdfc,3,124,86,4138,0.03488372093023256,0.029966167230546157,false
BK1703,sfr_1_4,unknown,51,93,4821,9008,0.010578718108276292,0.010324156305506217,false
BK0902,sfr_1_4,estate,1,4,2728,4928,0.00036656891495601173,0.0008116883116883117,false
BX0201,small_mf,coop_corp,1,6,39,310,0.02564102564102564,0.01935483870967742,false
MN0803,mixed_use_res,unknown,56,3512,441,20090,0.12698412698412698,0.1748133399701344,false
QN0701,small_mf,llc,32,231,47,330,0.6808510638297872,0.7,false
QN0202,large_mf,corp,14,635,126,7314,0.1111111111111111,0.08681979764834565,false
BK0203,other_res,unknown,1,1,8,5,,,true
SI0302,sfr_1_4,lender_reo,9,10,15372,19253,0.000585480093676815,0.0005193995740923492,false
SI0105,condo_unit,unknown,1,64,8,233,0.125,0.27467811158798283,false
BK0902,condo_unit,unknown,3,30,57,600,0.05263157894736842,0.05,false
QN0302,mixed_use_res,individual,52,95,149,711,0.348993288590604,0.13361462728551335,false
BK0902,small_mf,corp,15,154,217,1867,0.06912442396313365,0.08248527048741296,false
QN0503,other_res,llc,4,3,17,23,0.23529411764705882,0.13043478260869565,false
QN1104,small_mf,llc,1,6,1,6,,,true
SI0191,sfr_1_4,individual,1,1,1,1,,,true
BK1061,sfr_1_4,individual,9,20,10,21,0.9,0.9523809523809523,false
BK1102,small_mf,unknown,1,6,82,706,0.012195121951219513,0.0084985835694051,false
QN1002,sfr_1_4,trust,189,303,3911,6278,0.04832523651240092,0.04826377827333546,false
QN1307,other_res,individual,4,4,5,4,,,true
SI0303,sfr_1_4,trust,548,711,8145,9998,0.067280540208717,0.07111422284456892,false
QN1202,large_mf,unknown,1,66,7,730,0.14285714285714285,0.09041095890410959,false
BK0402,other_res,corp,3,9,7,16,0.42857142857142855,0.5625,false
BX1103,sfr_1_4,trust,279,442,4865,7773,0.057348406988694756,0.05686350186543162,false
SI0201,coop_building,coop_corp,3,209,3,209,1.0,1.0,false
MN0203,mixed_use_res,individual,76,1428,602,9155,0.12624584717607973,0.1559803386127799,false
MN0201,condo_unit,unknown,10,169,16,208,0.625,0.8125,false
BK1301,small_mf,corp,3,21,33,286,0.09090909090909091,0.07342657342657342,false
SI0107,small_mf,trust,1,5,11,87,0.09090909090909091,0.05747126436781609,false
MN1101,coop_building,coop_corp,28,4977,41,5175,0.6829268292682927,0.9617391304347827,false
BK1701,large_mf,llc,137,6601,159,7728,0.8616352201257862,0.8541666666666666,false
BK0201,sfr_1_4,partnership,7,11,576,1008,0.012152777777777778,0.010912698412698412,false
MN1102,mixed_use_res,individual,75,1530,491,7424,0.15274949083503056,0.20608836206896552,false
QN0503,mixed_use_res,partnership,2,28,356,798,0.0056179775280898875,0.03508771929824561,false
SI0203,large_mf,partnership,2,124,5,313,0.4,0.3961661341853035,false
BK0701,condo_unit,llc,15,238,70,902,0.21428571428571427,0.2638580931263858,false
BK1601,small_mf,hdfc,49,495,375,3002,0.13066666666666665,0.16489007328447702,false
QN1301,sfr_1_4,partnership,2,2,3946,4273,0.0005068423720223011,0.000468055230517201,false
BX0303,mixed_use_res,trust,1,2,123,4574,0.008130081300813009,0.00043725404459991256,false
BK1101,mixed_use_res,lender_reo,1,2,1031,4072,0.0009699321047526673,0.0004911591355599214,false
BX0401,sfr_1_4,unknown,1,1,471,1186,0.0021231422505307855,0.0008431703204047217,false
QN0706,small_mf,trust,1,6,17,120,0.058823529411764705,0.05,false
BX0501,other_res,individual,1,2,1,2,,,true
BK1002,other_res,corp,2,2,12,15,0.16666666666666666,0.13333333333333333,false
MN0301,coop_building,hdfc,1,4,5,693,0.2,0.005772005772005772,false
SI0302,sfr_1_4,llc,324,542,15372,19253,0.02107728337236534,0.02815145691580533,false
MN1102,other_res,llc,3,6,7,12,0.42857142857142855,0.5,false
BK0505,sfr_1_4,unknown,14,30,3092,6414,0.004527813712807244,0.004677268475210477,false
MN0802,large_mf,trust,1,20,60,2345,0.016666666666666666,0.008528784648187633,false
BK1102,large_mf,individual,3,137,21,2367,0.14285714285714285,0.05787917194761301,false
BX0703,large_mf,individual,5,364,215,9963,0.023255813953488372,0.03653518016661648,false
MN0802,small_mf,individual,28,243,199,2018,0.1407035175879397,0.12041625371655104,false
QN0302,small_mf,individual,6,35,27,167,0.2222222222222222,0.20958083832335328,false
MN0604,condo_unit,individual,6,419,24,1674,0.25,0.25029868578255676,false
SI0107,mixed_use_res,unknown,1,4,78,143,0.01282051282051282,0.027972027972027972,false
BK0802,small_mf,unknown,38,381,1035,9165,0.03671497584541063,0.04157119476268412,false
SI0101,mixed_use_res,llc,62,311,129,726,0.4806201550387597,0.4283746556473829,false
QN1101,sfr_1_4,corp,51,97,8026,10569,0.006354348367804635,0.009177784085533163,false
BK1202,mixed_use_res,individual,333,870,1139,3863,0.2923617208077261,0.22521356458710848,false
BX1102,small_mf,llc,34,227,63,421,0.5396825396825397,0.5391923990498813,false
QN1204,small_mf,lender_reo,1,5,2,21,0.5,0.23809523809523808,false
BK0202,mixed_use_res,individual,106,3203,542,19129,0.19557195571955718,0.16744210361231637,false
BX1101,small_mf,individual,9,55,52,387,0.17307692307692307,0.1421188630490956,false
BK0302,small_mf,corp,67,536,879,6752,0.07622298065984073,0.07938388625592417,false
BK0101,condo_unit,unknown,22,199,154,1818,0.14285714285714285,0.10946094609460946,false
BX0801,large_mf,hdfc,3,142,128,7084,0.0234375,0.020045172219085264,false
BK0104,mixed_use_res,individual,188,1168,805,6332,0.23354037267080746,0.18445988629185092,false
SI0104,mixed_use_res,llc,65,128,163,393,0.3987730061349693,0.3256997455470738,false
BX0503,small_mf,corp,1,5,36,427,0.027777777777777776,0.0117096018735363,false
QN0101,mixed_use_res,trust,16,40,403,2926,0.03970223325062035,0.01367053998632946,false
QN1203,mixed_use_res,corp,27,50,182,337,0.14835164835164835,0.14836795252225518,false
SI0201,large_mf,corp,3,163,14,1056,0.21428571428571427,0.1543560606060606,false
BX0202,large_mf,corp,29,1216,140,6046,0.20714285714285716,0.20112471055243136,false
SI0103,sfr_1_4,unknown,17,21,4412,5499,0.0038531278331822303,0.0038188761593016913,false
BK1701,small_mf,unknown,8,113,311,2757,0.02572347266881029,0.04098657961552412,false
BX0501,sfr_1_4,trust,27,56,894,1910,0.030201342281879196,0.02931937172774869,false
QN0801,condo_unit,individual,3,800,5,938,0.6,0.8528784648187633,false
BX0901,sfr_1_4,trust,105,277,2991,7957,0.03510531594784353,0.03481211511876335,false
